id,filename,pid,material
345,JPS0731297-CC.superconductors.tei.xml,23,Na z Co 1-x Ir x O 2 ⋅yH 2 O
346,JPS0731297-CC.superconductors.tei.xml,24,Na z' Co 1-x Ga x O 2
347,JPS0731297-CC.superconductors.tei.xml,24,z'=0.7
348,JPS0731297-CC.superconductors.tei.xml,25,Na z' Co 1-x Ga x O 2
349,JPS0731297-CC.superconductors.tei.xml,25,z'=0.7
350,JPS0731297-CC.superconductors.tei.xml,26,Na z Co 1-x Ga x O 2 ⋅yH 2 O
351,JPS0731297-CC.superconductors.tei.xml,27,Na z Co 1-x Ga x O 2 ⋅yH 2 O
352,JPS0731297-CC.superconductors.tei.xml,28,Na z' Co 1-x Ir x O 2
353,JPS0731297-CC.superconductors.tei.xml,28,z'=0.75
354,PHC4020027-CC.superconductors.tei.xml,0,Na 0.3 CoO 2 ⋅1.3H 2 O
355,PHC4020027-CC.superconductors.tei.xml,1,Na 0.3 CoO 2 ⋅1.3H 2 O
356,PHC4020027-CC.superconductors.tei.xml,2,Na 0.3 CoO 2 ⋅1.3H 2 O
357,PHC4020027-CC.superconductors.tei.xml,3,Na 0.3 CoO 2 ⋅1.3H 2 O
358,PHC4020027-CC.superconductors.tei.xml,4,Na 0.3 CoO 2 •1.3H 2 O
359,PHC4020027-CC.superconductors.tei.xml,4,Na 0.7 CoO 2
360,PHC4020027-CC.superconductors.tei.xml,4,Na 0.7 CoO 2
361,PHC4020027-CC.superconductors.tei.xml,4,Na 2 CO 3
362,PHC4020027-CC.superconductors.tei.xml,4,Co 3 O 4
363,PHC4020027-CC.superconductors.tei.xml,4,O 2
364,PHC4020027-CC.superconductors.tei.xml,4,Na 2 CO 3
365,PHC4020027-CC.superconductors.tei.xml,4,Na 0.7 CoO 2
366,PHC4020027-CC.superconductors.tei.xml,4,Na 0.7 CoO 2
367,PHC4020027-CC.superconductors.tei.xml,4,Na x CoO 2 •1.3H 2 O
368,PHC4020027-CC.superconductors.tei.xml,5,Na 0.7 CoO 2
369,PHC4020027-CC.superconductors.tei.xml,6,Na 0.30 CoO 2 ⋅1.3H 2 O
370,PHC4020027-CC.superconductors.tei.xml,6,Na 0.3 CoO 2
371,PHC4020027-CC.superconductors.tei.xml,6,Na 0.3 CoO 2 •1.3H 2 O
372,PHC4020027-CC.superconductors.tei.xml,11,Sr 2 RuO 4
373,PHC4020027-CC.superconductors.tei.xml,11,Na 0.3 CoO 2 •1.3H 2 O
374,PHC4020027-CC.superconductors.tei.xml,14,Sr 2 RuO 4
375,PHC4020027-CC.superconductors.tei.xml,15,Na 0.3 CoO 2
376,PHC4020027-CC.superconductors.tei.xml,17,Na 0.30 CoO 2 ⋅1.3H 2 O
377,PR06114956-CC.superconductors.tei.xml,0,Bi 2 Sr 2−z La z CuO 6+δ single crystals
378,PR06114956-CC.superconductors.tei.xml,1,Bi2Sr2−zLazCuO 6+δ (BSLCO) single crystals
379,PR06114956-CC.superconductors.tei.xml,1,BSLCO
380,PR06114956-CC.superconductors.tei.xml,1,BSLCO
381,PR06114956-CC.superconductors.tei.xml,1,La2−xSrxCuO4 (LSCO)
382,PR06114956-CC.superconductors.tei.xml,1,YBa2Cu3Oy
383,PR06114956-CC.superconductors.tei.xml,1,Tl2Ba2CuO 6+δ
384,PR06114956-CC.superconductors.tei.xml,1,LSCO
385,PR06114956-CC.superconductors.tei.xml,2,La 2−x Sr x CuO 4 (LSCO)
386,PR06114956-CC.superconductors.tei.xml,2,La 2−x Ba x CuO 4 (LBCO)
387,PR06114956-CC.superconductors.tei.xml,2,YBa 2 Cu 3 O y (YBCO)
388,PR06114956-CC.superconductors.tei.xml,2,Bi 2 Sr 2 CaCu 2 O 8+δ (Bi-2212)
389,PR06114956-CC.superconductors.tei.xml,2,Bi 2 Sr 2 CuO 6+δ (Bi-2201)
390,PR06114956-CC.superconductors.tei.xml,2,Tl 2 Ba 2 CuO 6+δ (Tl-2201)
391,PR06114956-CC.superconductors.tei.xml,3,LSCO
392,PR06114956-CC.superconductors.tei.xml,3,LSCO
393,PR06114956-CC.superconductors.tei.xml,4,"Bi 2 Sr 2−z La z CuO 6+δ (BSLCO, or La-doped Bi2201)"
394,PR06114956-CC.superconductors.tei.xml,4,z ≃ 0.4
395,PR06114956-CC.superconductors.tei.xml,4,BSLCO single crystals
396,PR06114956-CC.superconductors.tei.xml,4,0.2 to 1.0
397,PR06114956-CC.superconductors.tei.xml,4,optimally-doped BSLCO crystal
398,PR06114956-CC.superconductors.tei.xml,4,BSLCO
399,PR06114956-CC.superconductors.tei.xml,4,LSCO
400,PR06114956-CC.superconductors.tei.xml,4,BSLCO
401,PR06114956-CC.superconductors.tei.xml,5,Bi 2 Sr 2−z La z CuO 6+δ
402,PR06114956-CC.superconductors.tei.xml,5,crystals with z from 0.23 to 1.02
403,PR06114956-CC.superconductors.tei.xml,5,z=0.39
404,PR06114956-CC.superconductors.tei.xml,5,BSLCO
405,PR06114956-CC.superconductors.tei.xml,6,BSLCO crystals
406,PR06114956-CC.superconductors.tei.xml,6,BSLCO crystals
407,PR06114956-CC.superconductors.tei.xml,8,BSLCO crys- tals for selected z values from 0.23 -1.02
408,PR06114956-CC.superconductors.tei.xml,8,BSLCO crystals
409,PR06114956-CC.superconductors.tei.xml,8,BSLCO
410,PR06114956-CC.superconductors.tei.xml,8,BSLCO
411,PR06114956-CC.superconductors.tei.xml,8,BSLCO
412,PR06114956-CC.superconductors.tei.xml,8,optimally- doped BSLCO
413,PR06114956-CC.superconductors.tei.xml,9,LSCO
414,PR06114956-CC.superconductors.tei.xml,9,YBCO
415,PR06114956-CC.superconductors.tei.xml,9,Tl-2201
416,PR06114956-CC.superconductors.tei.xml,9,BSLCO
417,PR06114956-CC.superconductors.tei.xml,9,Tl-2201
418,PR06114956-CC.superconductors.tei.xml,9,LSCO
419,PR06114956-CC.superconductors.tei.xml,9,YBCO
420,PR06114956-CC.superconductors.tei.xml,9,LSCO
421,PR06114956-CC.superconductors.tei.xml,9,YBCO
422,PR06114956-CC.superconductors.tei.xml,9,optimally-doped BSLCO crystal
423,PR06114956-CC.superconductors.tei.xml,10,LSCO
424,PR06114956-CC.superconductors.tei.xml,10,YBCO
425,PR06114956-CC.superconductors.tei.xml,11,LSCO (x=0.16)
426,PR06114956-CC.superconductors.tei.xml,11,YBCO (y=6.93)
427,PR06114956-CC.superconductors.tei.xml,11,Tl-2201
428,PR06114956-CC.superconductors.tei.xml,11,BSLCO (z=0.39)
429,PR06114956-CC.superconductors.tei.xml,11,Tl-2201
430,PR06114956-CC.superconductors.tei.xml,11,LSCO
431,PR06114956-CC.superconductors.tei.xml,11,YBCO
432,PR06114956-CC.superconductors.tei.xml,12,YBCO
433,PR06114956-CC.superconductors.tei.xml,12,y ≃ 6.7
434,PR06114956-CC.superconductors.tei.xml,12,y ≃ 6.4)
435,PR06114956-CC.superconductors.tei.xml,12,LSCO
436,PR06114956-CC.superconductors.tei.xml,13,BSLCO crystals
437,PR06114956-CC.superconductors.tei.xml,13,LSCO
438,PR06114956-CC.superconductors.tei.xml,13,"La concentration, z, of 0.73 corresponds to p ≃ 0.12"
439,PR06114956-CC.superconductors.tei.xml,13,z=0.84 to p ≃ 0.10
440,PR06114956-CC.superconductors.tei.xml,13,z=1.0 to p ≃ 0.03
441,PR06114956-CC.superconductors.tei.xml,14,LSCO
442,PR06114956-CC.superconductors.tei.xml,14,BSLCO
443,PR06114956-CC.superconductors.tei.xml,14,"p = 0.18, 0.16, 0.15, 0.14, 0.13, 0.12, 0.10, and 0.03"
444,PR06114956-CC.superconductors.tei.xml,14,"z = 0.23, 0.39, 0.49, 0.51, 0.66, 0.73, 0.84, and 1.02"
445,PR06114956-CC.superconductors.tei.xml,14,BSLCO
446,PR06114956-CC.superconductors.tei.xml,14,z=0.84
447,PR06114956-CC.superconductors.tei.xml,14,z ≃ 0.9 (which corresponds to p = 0.09 -0.10)
448,PR06114956-CC.superconductors.tei.xml,14,BSLCO
449,PR06114956-CC.superconductors.tei.xml,15,BSLCO crystals
450,PR06114956-CC.superconductors.tei.xml,15,LSCO
451,PR06114956-CC.superconductors.tei.xml,15,BSLCO
452,PR06114956-CC.superconductors.tei.xml,15,BSLCO
453,PR06114956-CC.superconductors.tei.xml,15,LSCO
454,PR06114956-CC.superconductors.tei.xml,16,BSLCO crystals
455,PR06114956-CC.superconductors.tei.xml,17,BSLCO
456,PR06114956-CC.superconductors.tei.xml,17,z=0.39
457,PR06114956-CC.superconductors.tei.xml,17,BSLCO
458,PR06114956-CC.superconductors.tei.xml,17,BSLCO
459,PR06114956-CC.superconductors.tei.xml,18,BSLCO crystals
460,PR06114956-CC.superconductors.tei.xml,18,LSCO
461,PR06114956-CC.superconductors.tei.xml,18,YBCO
462,PR06114956-CC.superconductors.tei.xml,18,Tl- 2201
463,PR06114956-CC.superconductors.tei.xml,18,BSLCO
464,PR06114956-CC.superconductors.tei.xml,18,BSLCO
465,PR06114956-CC.superconductors.tei.xml,18,BSLCO crystals
466,PR06114956-CC.superconductors.tei.xml,19,BSLCO crystals
467,PR05003221-CC.superconductors.tei.xml,0,La 2−x Sr x CuO 4
468,PR05003221-CC.superconductors.tei.xml,1,La2−xSrxCuO4 polycrystalline compounds with Sr concentration up to x=0.24
469,PR05003221-CC.superconductors.tei.xml,2,YBa 2 Cu 3 O 6.5
470,PR05003221-CC.superconductors.tei.xml,2,YBa 2 Cu 2 O over
471,PR05003221-CC.superconductors.tei.xml,2,YBa 2 Cu 4 O 8
472,PR05003221-CC.superconductors.tei.xml,2,Bi 2 Sr 2 CaCu 2 O 8
473,PR05003221-CC.superconductors.tei.xml,2,YBa 2 Cu 3 O x
474,PR05003221-CC.superconductors.tei.xml,2,La 2−x Sr x CuO 4 (LSCO)
475,PR05003221-CC.superconductors.tei.xml,2,LSCO
476,PR05003221-CC.superconductors.tei.xml,2,LSCO
477,PR05003221-CC.superconductors.tei.xml,2,YBa 2 Cu 3 CuO x
478,PR05003221-CC.superconductors.tei.xml,3,x=0.15
479,PR05003221-CC.superconductors.tei.xml,4,LSCO polycrystalline compounds with x=0.06−0.24
480,PR05003221-CC.superconductors.tei.xml,6,x=0.24
481,PR05003221-CC.superconductors.tei.xml,6,LSCO
482,PR05003221-CC.superconductors.tei.xml,8,x=0.06 and 0.07
483,PR05003221-CC.superconductors.tei.xml,9,La 1.76 Sr 0.24 CuO 4
484,PR05003221-CC.superconductors.tei.xml,11,La 1.94 Sr 0.06 CuO 4
485,PR05003221-CC.superconductors.tei.xml,12,La 1.93 Sr 0.07 CuO 4
486,PR05003221-CC.superconductors.tei.xml,12,La 1.94 Sr 0.06 CuO 4
487,PR05003221-CC.superconductors.tei.xml,12,La 1.93 Sr 0.07 CuO 4
488,PR05003221-CC.superconductors.tei.xml,13,Sr contents up to x=0.17
489,PhysRevX.9.021044-CC.superconductors.tei.xml,0,Sr 2 RuO 4
490,PhysRevX.9.021044-CC.superconductors.tei.xml,1,Sr 2 RuO 4
491,PhysRevX.9.021044-CC.superconductors.tei.xml,3,Sr 2 RuO 4
492,PhysRevX.9.021044-CC.superconductors.tei.xml,4,Sr 2 RuO 4
493,PhysRevX.9.021044-CC.superconductors.tei.xml,4,SrRuO 3
494,PhysRevX.9.021044-CC.superconductors.tei.xml,7,Single-crystalline Sr 2 RuO 4
495,PhysRevX.9.021044-CC.superconductors.tei.xml,9,Sr 2 RuO 4
496,PhysRevX.9.021044-CC.superconductors.tei.xml,16,Sr 2−y La y RuO 4
497,PhysRevX.9.021044-CC.superconductors.tei.xml,18,Sr 2 RuO 4
498,PhysRevX.9.021044-CC.superconductors.tei.xml,23,Sr 2 RuO 4
499,PhysRevX.9.021044-CC.superconductors.tei.xml,26,Sr 2 RuO 4
500,EPL0580589.superconductors.tei.xml,0,overdoped Bi 2 Sr 2 CaCu 2 O 8+δ
501,EPL0580589.superconductors.tei.xml,1,overdoped Bi2Sr2CaCu2O 8+δ
502,EPL0580589.superconductors.tei.xml,4,Bi 2 Sr 2 CaCu 2 O 8+δ (Bi-2212)
503,EPL0580589.superconductors.tei.xml,4,Bi-2212
504,EPL0580589.superconductors.tei.xml,4,Bi-2212
505,EPL0580589.superconductors.tei.xml,4,Bi-2212
506,EPL0580589.superconductors.tei.xml,6,Single crystals of Bi-2212
507,EPL0580589.superconductors.tei.xml,6,Bi-2212 crystal
508,EPL0580589.superconductors.tei.xml,6,Bi-2212
509,EPL0580589.superconductors.tei.xml,6,Bi-2212
510,EPL0580589.superconductors.tei.xml,6,overdoped Bi-2212
511,EPL0580589.superconductors.tei.xml,6,Bi-2212
512,EPL0580589.superconductors.tei.xml,6,overdoped Bi-2212
513,EPL0580589.superconductors.tei.xml,6,Bi-2212
514,EPL0580589.superconductors.tei.xml,7,Bi-2212
515,EPL0580589.superconductors.tei.xml,8,underdoped Bi-2212
516,EPL0580589.superconductors.tei.xml,8,underdoped Bi-2212
517,EPL0580589.superconductors.tei.xml,8,underdoped Bi-2212
518,EPL0580589.superconductors.tei.xml,8,overdoped Bi-2212
519,EPL0580589.superconductors.tei.xml,9,overdoped Bi-2212
520,EPL0580589.superconductors.tei.xml,10,underdoped and overdoped Bi-2212
521,EPL0580589.superconductors.tei.xml,11,Bi-2212
522,EPL0580589.superconductors.tei.xml,11,overdoped Bi-2212
523,EPL0580589.superconductors.tei.xml,12,overdoped Bi-2212
524,EPL0580589.superconductors.tei.xml,12,underdoped Bi-2212
525,EPL0580589.superconductors.tei.xml,12,overdoped Bi-2212
526,EPL0580589.superconductors.tei.xml,15,overdoped Bi-2212
527,EPL0580589.superconductors.tei.xml,16,Bi-2212
528,EPL0580589.superconductors.tei.xml,17,over- doped Bi-2212
529,EPL0580589.superconductors.tei.xml,19,overdoped Bi-2212
530,EPL0580589.superconductors.tei.xml,19,underdoped Bi-2212
531,EPL0580589.superconductors.tei.xml,22,Bi-2212
532,SCinTiO_1612.02502-CC.superconductors.tei.xml,1,mercury
533,SCinTiO_1612.02502-CC.superconductors.tei.xml,1,Magnesium diboride
534,SCinTiO_1612.02502-CC.superconductors.tei.xml,1,sulphur hydride
535,SCinTiO_1612.02502-CC.superconductors.tei.xml,1,Ti4O7
536,SCinTiO_1612.02502-CC.superconductors.tei.xml,1,g-Ti3O5 films synthesized using advanced epitaxial growth on specific oxide substrates
537,SCinTiO_1612.02502-CC.superconductors.tei.xml,2,TiO2
538,SCinTiO_1612.02502-CC.superconductors.tei.xml,2,TiO
539,SCinTiO_1612.02502-CC.superconductors.tei.xml,2,Ti2O3
540,SCinTiO_1612.02502-CC.superconductors.tei.xml,2,"TinO2n-1, n ≥ 4"
541,SCinTiO_1612.02502-CC.superconductors.tei.xml,3,TiO2 (121)
542,SCinTiO_1612.02502-CC.superconductors.tei.xml,3,Magnéli-phase Ti4O7
543,SCinTiO_1612.02502-CC.superconductors.tei.xml,4,Trititanium pentoxide (Ti3O5)
544,SCinTiO_1612.02502-CC.superconductors.tei.xml,5,Ti4O7
545,SCinTiO_1612.02502-CC.superconductors.tei.xml,5,g-Ti3O5
546,SCinTiO_1612.02502-CC.superconductors.tei.xml,5,g-Ti3O5
547,SCinTiO_1612.02502-CC.superconductors.tei.xml,6,titanium-oxide films
548,SCinTiO_1612.02502-CC.superconductors.tei.xml,6,Ti4O7 films grown on (LaAlO3)0. 3-(SrAl0.5Ta0.5O3)0.7 (LSAT) (100) substrates
549,SCinTiO_1612.02502-CC.superconductors.tei.xml,6,g-Ti3O5 film grown on α-Al2O3 (0001) substrates
550,SCinTiO_1612.02502-CC.superconductors.tei.xml,6,Ti4O7
551,SCinTiO_1612.02502-CC.superconductors.tei.xml,6,g-Ti3O5
552,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,Ti4O7
553,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,Ti4O7
554,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,Ti4O7
555,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,g-Ti3O5
556,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,g-Ti3O5
557,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,g-Ti3O5
558,SCinTiO_1612.02502-CC.superconductors.tei.xml,7,g-Ti3O5
559,SCinTiO_1612.02502-CC.superconductors.tei.xml,8,Ti4O7 films
560,SCinTiO_1612.02502-CC.superconductors.tei.xml,8,Ti4O7
561,SCinTiO_1612.02502-CC.superconductors.tei.xml,8,Ti4O7 film grown
562,SCinTiO_1612.02502-CC.superconductors.tei.xml,8,Ti4O7 films grown under PO2
563,SCinTiO_1612.02502-CC.superconductors.tei.xml,9,Ti4O7 film
564,SCinTiO_1612.02502-CC.superconductors.tei.xml,9,Ti4O7 film
565,SCinTiO_1612.02502-CC.superconductors.tei.xml,9,Ti4O7 film
566,SCinTiO_1612.02502-CC.superconductors.tei.xml,10,g-Ti3O5 film
567,SCinTiO_1612.02502-CC.superconductors.tei.xml,10,g-Ti3O5
568,SCinTiO_1612.02502-CC.superconductors.tei.xml,10,d-Ti3O5
569,SCinTiO_1612.02502-CC.superconductors.tei.xml,10,Ti4O7
570,SCinTiO_1612.02502-CC.superconductors.tei.xml,10,Ti4O7 film
571,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,Ti4O7
572,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,g-Ti3O5 films
573,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,Ti4O7
574,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,g-Ti3O5
575,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,TiO
576,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,NbO
577,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,SnO
578,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,Ti4O7 film
579,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,g-Ti3O5 films
580,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,g-Ti3O5 film
581,SCinTiO_1612.02502-CC.superconductors.tei.xml,12,titanium-oxide films
582,SCinTiO_1612.02502-CC.superconductors.tei.xml,13,Ti4O7 bulk
583,SCinTiO_1612.02502-CC.superconductors.tei.xml,13,Ti4O7 film
584,SCinTiO_1612.02502-CC.superconductors.tei.xml,13,Ti4O7
585,SCinTiO_1612.02502-CC.superconductors.tei.xml,14,Ti4O7
586,SCinTiO_1612.02502-CC.superconductors.tei.xml,15,Ti4O7)
587,SCinTiO_1612.02502-CC.superconductors.tei.xml,15,Ti4O7 films
588,SCinTiO_1612.02502-CC.superconductors.tei.xml,15,Ti4O7 film
589,SCinTiO_1612.02502-CC.superconductors.tei.xml,16,Ti4O7 films grown on MgAl2O4 (100)
590,SCinTiO_1612.02502-CC.superconductors.tei.xml,16,Ti4O7
591,SCinTiO_1612.02502-CC.superconductors.tei.xml,18,Ti4O7 film
592,SCinTiO_1612.02502-CC.superconductors.tei.xml,18,g-Ti3O5
593,SCinTiO_1612.02502-CC.superconductors.tei.xml,18,Ti4O7 films
594,SCinTiO_1612.02502-CC.superconductors.tei.xml,18,FeSe
595,SCinTiO_1612.02502-CC.superconductors.tei.xml,19,g-Ti3O5
596,SCinTiO_1612.02502-CC.superconductors.tei.xml,19,g-Ti3O5 film
597,SCinTiO_1612.02502-CC.superconductors.tei.xml,19,g-Ti3O5
598,SCinTiO_1612.02502-CC.superconductors.tei.xml,19,g-Ti3O5
599,SCinTiO_1612.02502-CC.superconductors.tei.xml,19,Ti4O7
600,SCinTiO_1612.02502-CC.superconductors.tei.xml,19,g-Ti3O5
601,SCinTiO_1612.02502-CC.superconductors.tei.xml,20,TiOx ceramic tablet with the majority phase of Ti2O3
602,SCinTiO_1612.02502-CC.superconductors.tei.xml,20,titanium-oxide films
603,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,Ti4O7
604,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,g-Ti 3O5
605,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,Magnéli-phase TinO2n-1 (n = 4)
606,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,g-Ti3O5
607,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,Ti4O7
608,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,Ti3O5
609,SCinTiO_1612.02502-CC.superconductors.tei.xml,23,Magnéli phase (TinO2n-1 at n = 3)
610,SCinTiO_1612.02502-CC.superconductors.tei.xml,24,Ti4O7
611,SCinTiO_1612.02502-CC.superconductors.tei.xml,24,g-Ti 3O5
612,SCinTiO_1612.02502-CC.superconductors.tei.xml,24,Ti4O7 films grown on LSAT (100) substrates in Ar gas
613,SCinTiO_1612.02502-CC.superconductors.tei.xml,24,Ti4O7
614,SCinTiO_1612.02502-CC.superconductors.tei.xml,24,g-Ti3O5 film grown on a-Al2O3
615,SCinTiO_1612.02502-CC.superconductors.tei.xml,24,g-Ti3O
616,SCinTiO_1612.02502-CC.superconductors.tei.xml,25,Ti4O7
617,SCinTiO_1612.02502-CC.superconductors.tei.xml,25,g-Ti 3O5 films
618,SCinTiO_1612.02502-CC.superconductors.tei.xml,25,Ti4O7 films
619,SCinTiO_1612.02502-CC.superconductors.tei.xml,25,g-Ti3O5 film
620,SCinTiO_1612.02502-CC.superconductors.tei.xml,26,Ti4O7
621,SCinTiO_1612.02502-CC.superconductors.tei.xml,26,g-Ti 3O5 films
622,SCinTiO_1612.02502-CC.superconductors.tei.xml,26,Ti4O7 film
623,SCinTiO_1612.02502-CC.superconductors.tei.xml,26,Ti4O7 film
624,SCinTiO_1612.02502-CC.superconductors.tei.xml,26,g-Ti3O5 film
625,SCinTiO_1612.02502-CC.superconductors.tei.xml,26,g-Ti3O5 film
626,SCinTiO_1612.02502-CC.superconductors.tei.xml,27,Ti4O7 films
627,SCinTiO_1612.02502-CC.superconductors.tei.xml,27,superconducting Ti4O7
628,SCinTiO_1612.02502-CC.superconductors.tei.xml,28,insulating and superconducting Ti4O7 films
629,SCinTiO_1612.02502-CC.superconductors.tei.xml,28,insulating Ti4O7 film
630,SCinTiO_1612.02502-CC.superconductors.tei.xml,28,superconducting Ti4O7 film
631,SCinTiO_1612.02502-CC.superconductors.tei.xml,29,Ti4O7 134
632,SCinTiO_1612.02502-CC.superconductors.tei.xml,30,Ti4O7
633,SCinTiO_1612.02502-CC.superconductors.tei.xml,31,Ti4O7
634,SCinTiO_1612.02502-CC.superconductors.tei.xml,32,superconducting Ti4O7 film grown on the LSAT (100) substrate
635,SCinTiO_1612.02502-CC.superconductors.tei.xml,33,insulating Ti4O7 film
636,SCinTiO_1612.02502-CC.superconductors.tei.xml,34,superconducting Ti4O7 film
637,SCinTiO_1612.02502-CC.superconductors.tei.xml,34,insulating (left) and superconducting (light) Ti4O7 films
638,SCinTiO_1612.02502-CC.superconductors.tei.xml,35,Ti4O7 134
639,SCinTiO_1612.02502-CC.superconductors.tei.xml,35,superconducting Ti4O7 films
640,SCinTiO_1612.02502-CC.superconductors.tei.xml,35,g-Ti 3O5 film
641,SCinTiO_1612.02502-CC.superconductors.tei.xml,35,g-Ti3O5 film grown on a-Al2O3 (0001) substrates
642,SCinTiO_1612.02502-CC.superconductors.tei.xml,35,g-Ti3O5
643,SCinTiO_1612.02502-CC.superconductors.tei.xml,37,g-Ti3O5 film grown on a-Al2O3 (0001) substrates
644,SCinTiO_1612.02502-CC.superconductors.tei.xml,38,g-Ti3O5 film
645,SCinTiO_1612.02502-CC.superconductors.tei.xml,39,g-Ti3O5
646,SCinTiO_1612.02502-CC.superconductors.tei.xml,40,g-Ti3O5 film
647,SCinTiO_1612.02502-CC.superconductors.tei.xml,40,g-Ti3O5 film
648,SCinTiO_1612.02502-CC.superconductors.tei.xml,41,g-Ti3O5 film
649,SCinTiO_1612.02502-CC.superconductors.tei.xml,41,Ti4O7 films
650,SCinTiO_1612.02502-CC.superconductors.tei.xml,42,Ti4O7 film
651,SCinTiO_1612.02502-CC.superconductors.tei.xml,42,Ti4O7 film
652,SCinTiO_1612.02502-CC.superconductors.tei.xml,43,Ti4O7 film
653,SCinTiO_1612.02502-CC.superconductors.tei.xml,44,Ti4O7 film grown on MgAl2O4 (100) substrate
654,SCinTiO_1612.02502-CC.superconductors.tei.xml,45,Ti4O7 film grown on LSAT (100) substrate
655,SCinTiO_1612.02502-CC.superconductors.tei.xml,45,Ti4O7 films
656,SCinTiO_1612.02502-CC.superconductors.tei.xml,45,Ti4O7 films
657,SCinTiO_1612.02502-CC.superconductors.tei.xml,46,Ti4O7 film grown on MgAl2O4 (100)
658,SCinTiO_1612.02502-CC.superconductors.tei.xml,47,Ti4O7 films grown on (a) MgAl2O4 (100) and (b) LSAT (100) substrates
659,Tanaka_etal_2017-CC.superconductors.tei.xml,0,"""F-free"" Single Crystals of CeOBiS 2"
660,Tanaka_etal_2017-CC.superconductors.tei.xml,1,"F-free"" CeOBiS2 single crystals"
661,Tanaka_etal_2017-CC.superconductors.tei.xml,1,CeOBiS2
662,Tanaka_etal_2017-CC.superconductors.tei.xml,1,non-doped CeOBiS2
663,Tanaka_etal_2017-CC.superconductors.tei.xml,3,"R(O,F)BiS2 (R: La, Ce, Pr, Nd, Yb)"
664,Tanaka_etal_2017-CC.superconductors.tei.xml,3,ROBiS2
665,Tanaka_etal_2017-CC.superconductors.tei.xml,3,"Rn(O,F)FeAs (Rn: rare earth elements)"
666,Tanaka_etal_2017-CC.superconductors.tei.xml,3,"Bi(O,F)BiS2"
667,Tanaka_etal_2017-CC.superconductors.tei.xml,3,"La(O,F)BiCh2 (Ch = S, Se)"
668,Tanaka_etal_2017-CC.superconductors.tei.xml,3,"Ce(O,F)BiS2"
669,Tanaka_etal_2017-CC.superconductors.tei.xml,3,CeOBiS2
670,Tanaka_etal_2017-CC.superconductors.tei.xml,4,CeOBiS2
671,Tanaka_etal_2017-CC.superconductors.tei.xml,4,CeOBiS2
672,Tanaka_etal_2017-CC.superconductors.tei.xml,4,CeOBiS2
673,Tanaka_etal_2017-CC.superconductors.tei.xml,5,CeOBiS2
674,Tanaka_etal_2017-CC.superconductors.tei.xml,5,"""F-free"" CeOBiS2 single crystals"
675,Tanaka_etal_2017-CC.superconductors.tei.xml,6,Single crystals of CeOBiS2
676,Tanaka_etal_2017-CC.superconductors.tei.xml,6,CeOBiS2
677,Tanaka_etal_2017-CC.superconductors.tei.xml,10,"""F-free"" CeOBiS2 single crystals"
678,Tanaka_etal_2017-CC.superconductors.tei.xml,10,CeOBiS2 single crystals
679,Tanaka_etal_2017-CC.superconductors.tei.xml,10,CeOBiS2
680,Tanaka_etal_2017-CC.superconductors.tei.xml,11,"""F-doped"" CeOBiS2 crystals"
681,Tanaka_etal_2017-CC.superconductors.tei.xml,11,Ce(O0.73F0.27)BiS2
682,Tanaka_etal_2017-CC.superconductors.tei.xml,11,"""F-free"" CeOBiS2 and ""F-doped"" Ce(O0.73F0.27)BiS2 crystals"
683,Tanaka_etal_2017-CC.superconductors.tei.xml,11,CeOBiS2
684,Tanaka_etal_2017-CC.superconductors.tei.xml,11,"Ce(O,F)BiS2"
685,Tanaka_etal_2017-CC.superconductors.tei.xml,12,CeOBiS2
686,Tanaka_etal_2017-CC.superconductors.tei.xml,12,"Ce(O,F)BiS2"
687,Tanaka_etal_2017-CC.superconductors.tei.xml,13,CeOBiS2
688,Tanaka_etal_2017-CC.superconductors.tei.xml,13,"Ce(O,F)BiS2"
689,Tanaka_etal_2017-CC.superconductors.tei.xml,13,CeOBiS2
690,Tanaka_etal_2017-CC.superconductors.tei.xml,13,"Ce(O,F)BiS2"
691,Tanaka_etal_2017-CC.superconductors.tei.xml,13,CeOBiS2
692,Tanaka_etal_2017-CC.superconductors.tei.xml,13,"Ce(O,F)BiS2"
